0	-2.40946	-0.531723	
1	-2.29141	0.318684	
2	-1.07731	-1.73085	
3	-1.50509	-0.242739	
4	-1.40001	1.10199	
5	0.0668225	-1.87761	
6	-0.0634707	-0.842091	
7	-0.529308	-0.429534	
8	-0.046487	0.590032	
9	1.28368	0.480026	
10	1.13578	1.35911	
11	1.66279	-0.903453	
12	1.13149	1.92466	
13	-1.93674	-1.62517	
14	-2.46199	-0.346933	
15	-1.16258	-0.856666	
16	-1.47835	-0.613066	
17	-1.63417	1.55117	
18	0.485269	-2.32471	
19	0.194212	0.4019	
20	0.0898952	1.20573	
21	0.0184142	2.08508	
22	0.618219	-2.03332	
23	0.657186	-0.991348	
24	1.25618	-0.201194	
25	1.05171	1.37013	
26	1.60458	-0.896071	
27	-2.02809	-0.977242	
28	-2.54327	-0.780991	
29	-1.93347	0.382745	
30	-0.569375	-2.44588	
31	-1.17352	-0.878887	
32	-0.663504	0.342983	
33	-0.897617	2.05934	
34	-0.361699	-2.12759	
35	-0.299279	-1.1007	
36	0.305768	-0.395837	
37	0.0081731	1.30936	
38	-0.79749	1.66265	
39	1.32378	-1.72766	
40	0.58983	-0.927222	
41	1.19654	-0.0685805	
42	0.462211	1.20154	
43	0.869752	1.97083	
44	1.6555	-0.539048	
45	1.26873	0.40345	
46	1.31205	0.971158	
47	-2.12246	-1.0605	
48	-1.69486	0.189522	
49	-1.86876	0.966632	
50	-1.3408	-2.20259	
51	-1.24381	-1.14104	
52	-0.76932	-0.362773	
53	-1.88243	1.57889	
54	0.328674	-1.81183	
55	-0.37132	-1.07402	
56	0.257781	-0.12094	
57	-0.541655	1.10969	
58	-0.0242537	1.84392	
59	0.662032	-0.61198	
60	0.275382	0.1151	
61	0.286099	0.883495	
62	0.741134	1.57659	
63	2.11892	-0.772047	
64	1.40358	-0.038019	
65	1.24062	1.4049	
66	1.33014	1.67221	
67	-2.33191	-1.36964	
68	-2.01176	1.19026	
69	-0.683442	-1.9231	
70	-1.34075	-1.1447	
71	-0.687717	-0.213766	
72	-1.57606	1.02453	
73	-1.00265	1.84061	
74	-0.283252	-2.15406	
75	-0.776183	0.114553	
76	-0.233838	1.47518	
77	1.12641	-0.974633	
78	0.302177	1.30271	
79	0.304409	1.56885	
80	1.49047	-1.49537	
81	1.46877	-1.1709	
82	-0.0732236	-1.70494	
83	1.94319	-1.33733	
84	0.633332	-1.26078	
85	-0.192903	-1.6045	
86	-1.00275	-1.67008	
87	1.57273	-0.0706805	
88	0.68134	0.250327	
89	-0.255372	-0.598197	
90	-1.45672	-0.558934	
91	-1.78821	-0.663005	
92	-0.287263	1.27263	
93	-1.6445	0.966862	
94	-1.89046	1.08229	
95	0.638732	1.68596	
96	-0.757524	1.58006	
97	1.58147	-1.61756	
98	0.675283	-1.75098	
99	-0.967558	-1.76753	
100	-0.398687	-1.3594	
101	-1.98959	-1.7472	
102	0.591155	-0.189146	
103	-0.223863	0.0954696	
104	-1.21569	-0.60293	
105	-2.30405	-0.666698	
106	1.42884	0.556052	
107	0.369544	0.518262	
108	-0.0617453	0.352961	
109	-1.1345	1.34072	
110	1.22777	1.69766	
111	-0.328554	1.6422	
112	-1.66542	1.48603	
113	0.567789	-1.75247	
114	1.95024	-1.22665	
115	-0.119017	-1.36003	
116	-1.46454	-1.48862	
117	-0.406435	-0.277579	
118	-2.23686	-0.737508	
119	0.386837	0.335234	
120	-0.652571	0.369303	
121	-1.1868	0.343186	
122	-2.17141	1.1785	
123	0.291938	1.56586	
124	-1.31925	1.52283	
125	-0.375522	-1.77738	
126	-1.2757	-1.7824	
127	1.61536	-0.429932	
128	1.00033	-1.37664	
129	-1.05443	-1.47346	
130	0.536474	0.25917	
131	-0.63214	-0.58614	
132	-1.41766	-0.414247	
133	-2.28489	-0.106658	
134	0.953982	1.31945	
135	-0.56429	0.302482	
136	0.157123	2.06479	
137	-0.696814	1.56351	
138	-1.15618	2.08688	
139	-0.200051	-2.61534	
140	-1.45659	-2.00444	
141	0.579683	-0.530322	
142	-0.0381759	-1.5125	
143	-1.49203	-1.78788	
144	-2.0581	-1.73866	
145	2.10934	-0.347781	
146	0.973737	0.216441	
147	-0.375471	0.236172	
148	-1.67715	-0.627812	
149	-2.39712	-0.415467	
150	1.2242	1.20251	
151	1.1539	0.680382	
152	-0.0701462	1.22191	
153	-1.51225	0.288289	
154	-2.66505	0.326805	
155	-0.703499	1.96354	
156	-1.75385	1.35894	
157	-1.87221	-1.60181	
158	-2.45295	-0.485008	
159	-0.582308	-2.40384	
160	-0.629716	0.0813749	
161	-1.69411	0.736376	
162	0.147481	-1.62331	
163	-0.474006	-1.35021	
164	-0.0955122	1.26266	
165	1.03837	-0.629166	
166	0.505065	-0.439322	
167	0.980142	0.770401	
168	0.11829	2.17599	
169	-2.13757	-1.6861	
170	-1.68438	-0.00114225	
171	-1.04115	-1.68314	
172	-1.38693	-1.54202	
173	-0.933392	1.01994	
174	-0.325984	-2.2468	
175	0.0127995	-0.743566	
176	-0.458592	-0.572406	
177	0.0236993	0.561338	
178	1.04874	-0.403734	
179	0.818134	1.35948	
180	0.241001	2.30048	
181	1.67522	-1.73808	
182	1.38428	-1.40499	
183	1.81333	0.497619	
184	1.84129	0.837543	
185	-1.96117	-1.83757	
186	-1.89323	-0.465997	
187	-1.97269	0.937461	
188	-0.923063	0.512867	
189	0.0175139	-2.49569	
190	0.0911569	-0.409055	
191	-0.782667	2.23031	
192	0.729513	-1.85466	
193	0.487535	-1.49327	
194	0.843665	0.519135	
195	0.714418	0.709107	
196	1.40988	-0.186182	
197	2.13159	0.868093	
198	-2.39461	-0.771135	
199	-1.93824	0.323885	
200	-1.31181	-1.7165	
201	-0.937415	-0.445715	
202	-1.14719	1.1692	
203	-0.264986	-1.91879	
204	-0.551673	-1.60079	
205	-0.144828	0.396532	
206	-0.212228	0.60297	
207	-0.251365	1.63942	
208	1.25245	-1.65174	
209	1.04997	-1.39619	
210	0.4768	-0.326712	
211	1.07196	0.769267	
212	1.71905	-1.36751	
213	2.21747	-0.187305	
214	1.56228	1.70634	
215	-2.09288	1.06702	
216	-1.23239	-2.02954	
