-0.125664	-0.000000	99.999921	1.000000
-0.248006	-0.030036	100.004292	1.000000
-0.361666	-0.072922	100.007271	1.000000
-0.463090	-0.161483	100.002832	1.000000
-0.545954	-0.270723	100.018407	1.000000
-0.600601	-0.420288	100.014101	1.000000
-0.631475	-0.591397	100.023376	1.000000
-0.633733	-0.751651	100.027045	1.000000
-0.595047	-0.916195	100.046403	1.000000
-0.550287	-1.116113	100.068624	1.000000
-0.455107	-1.295849	100.078871	1.000000
-0.304928	-1.472941	100.100801	1.000000
-0.129930	-1.618388	100.114691	1.000000
0.081492	-1.724633	100.138099	1.000000
0.319197	-1.826022	100.156433	1.000000
0.567285	-1.901014	100.148766	1.000000
0.850797	-1.911842	100.146543	1.000000
1.160991	-1.875425	100.166358	1.000000
1.459206	-1.790174	100.183383	1.000000
1.760613	-1.655248	100.207595	1.000000
2.064433	-1.479365	100.192981	1.000000
2.355751	-1.254578	100.207584	1.000000
2.590013	-0.987469	100.228997	1.000000
2.809942	-0.672479	100.238793	1.000000
2.990714	-0.316849	100.253727	1.000000
3.131309	0.079417	100.235858	1.000000
3.207859	0.512175	100.246415	1.000000
3.232090	0.972438	100.240612	1.000000
3.200897	1.415614	100.229387	1.000000
3.122423	1.876218	100.213546	1.000000
2.991297	2.348232	100.204785	1.000000
2.786789	2.833495	100.182570	1.000000
2.521302	3.275819	100.158235	1.000000
2.168901	3.708924	100.128364	1.000000
1.755023	4.093648	100.091538	1.000000
1.275865	4.424229	100.055098	1.000000
0.765939	4.696043	100.015991	1.000000
0.220129	4.899509	99.980453	1.000000
-0.384504	5.032421	99.919434	1.000000
-1.016291	5.063497	99.863193	1.000000
-1.670986	5.072485	99.791285	1.000000
-2.347367	4.977921	99.709078	1.000000
-3.004875	4.776675	99.629798	1.000000
-3.635397	4.494215	99.537185	1.000000
-4.213525	4.114721	99.423665	1.000000
-4.758010	3.651775	99.310386	1.000000
-5.251657	3.112448	99.193829	1.000000
-5.678292	2.489081	99.078980	1.000000
-6.003616	1.802466	98.966002	1.000000
-6.255708	1.068493	98.855623	1.000000
-6.455705	0.276254	98.762864	1.000000
-6.543290	-0.533120	98.672898	1.000000
-6.510667	-1.358511	98.589566	1.000000
-6.374656	-2.196263	98.513686	1.000000
-6.144689	-3.031063	98.456873	1.000000
-5.813679	-3.832093	98.413159	1.000000
-5.381138	-4.630313	98.423403	1.000000
-4.840592	-5.373582	98.427815	1.000000
-4.234554	-6.055373	98.470095	1.000000
-3.534478	-6.665851	98.535192	1.000000
-2.737432	-7.206010	98.612045	1.000000
-1.855805	-7.649791	98.723455	1.000000
-0.928777	-7.983179	98.859038	1.000000
0.023233	-8.211707	99.023119	1.000000
1.019638	-8.302398	99.226557	1.000000
2.040528	-8.281956	99.426381	1.000000
3.074669	-8.124224	99.633311	1.000000
4.074265	-7.805696	99.869407	1.000000
5.030244	-7.385393	100.111549	1.000000
5.925789	-6.806860	100.369152	1.000000
6.786339	-6.098683	100.579053	1.000000
7.556784	-5.296177	100.782225	1.000000
